codigo,frase_idx,emocion_idx,experienciador,experienciador_marca,tipo_emocion,fuente_marca,fuente_inferencia,modo_existencia,caracterizacion__foria,caracterizacion__foria_justificacion,caracterizacion__dominancia,caracterizacion__dominancia_justificacion,caracterizacion__intensidad,caracterizacion__intensidad_justificacion,caracterizacion__duracion,caracterizacion__duracion_justificacion,caracterizacion__tipo_atribucion,caracterizacion__tipo_atribucion_justificacion,caracterizacion__temporalidad,caracterizacion__temporalidad_justificacion,caracterizacion__aspecto,caracterizacion__aspecto_justificacion,caracterizacion_version,caracterizacion_error,tipo_configuracion,modo_semiotizacion,modo_identificacion,tipo_emocion_canonico,actantes__mediador__presente,actantes__mediador__descripcion,actantes__mediador__tipo,actantes__mediador__justificacion,actantes__verificador_normativo__presente,actantes__verificador_normativo__descripcion,actantes__verificador_normativo__tipo,actantes__verificador_normativo__evaluacion,actantes__verificador_normativo__justificacion,actantes__verificador_observacional__presente,actantes__verificador_observacional__descripcion,actantes__verificador_observacional__tipo,actantes__verificador_observacional__evaluacion,actantes__verificador_observacional__justificacion,actantes__operador_modificacion__presente,actantes__operador_modificacion__descripcion,actantes__operador_modificacion__funcion,actantes__operador_modificacion__justificacion,actantes__polaridad__negada,actantes__polaridad__tipo,actantes__polaridad__justificacion,actantes_version,actantes_error,created_at,updated_at
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,8,0,sobrevivientes del Holocausto,testimonio,fortaleza,fortaleza,fortaleza,realizada,euforico,Tonalidad positiva asociada a la capacidad de superación y vinculada explícitamente a la 'esperanza'.,mixta,La 'fortaleza' implica tanto una resistencia somática/supervivencia ('sobre los escombros') como una voluntad evaluativa y mental.,alta,"La magnitud es elevada dado que surge de un contexto extremo ('ruinas', 'lo destruido'), denotando una fuerza excepcional.",permanente,"Se describe como un 'testimonio' que se construye sobre la ruina, sugiriendo un rasgo identitario y constitutivo de los sobrevivientes.",sin_atribucion,"Aunque aparece la palabra 'fortaleza' (campo léxico), no hay un sujeto gramatical al cual se le atribuya sintácticamente la emoción (no dice 'ellos sintieron fortaleza', sino que se construye un 'testimonio de la fortaleza').",pasado_historico,Se refiere al proceso de reconstrucción y resiliencia posterior al evento del Holocausto.,no_marcado,"No presenta marcas gramaticales de inicio, fin o repetición; el sustantivo 'fortaleza' se presenta como un estado.",v29,,sostenido_en_sustantivos,dicha,directa,,True,,documento_o_registro,La fortaleza se vehiculiza a través del 'testimonio' que se construye sobre las ruinas.,False,,ausente,sin_evaluacion,No se invoca ninguna norma para juzgar si la fortaleza es adecuada o inadecuada.,False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad de la emoción, simplemente la afirma como parte del testimonio.",False,,ausente,"El discurso describe la existencia de la fortaleza en los sobrevivientes, pero no intenta modificarla, activarla o inhibirla.",False,afirmada,La fortaleza se predica positivamente como un hecho realizado ('se vuelve a construir un testimonio de la fortaleza').,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.656892+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,8,1,sobrevivientes del Holocausto,testimonio,esperanza,esperanza,esperanza,realizada,euforico,La 'esperanza' y la 'fortaleza' poseen una valencia afectiva positiva.,cognoscitiva,"La esperanza se enmarca en la construcción de un 'testimonio' y la 'fortaleza', conceptos evaluativos y mentales.",alta,"Se contrapone a la magnitud de 'los escombros' y 'lo destruido', sugiriendo una fuerza resiliente dominante.",permanente,Se describe como un testimonio constitutivo que surge de la ruina para perdurar en el tiempo.,sin_atribucion,"Aunque aparece el término léxico 'esperanza' (A), no hay un sujeto gramatical que sea el poseedor sintáctico de la emoción (B); la esperanza es el objeto de lo que se construye.",pasado_historico,Se refiere al proceso de reconstrucción posterior al Holocausto.,perfectivo,Se presenta como un resultado ya alcanzado o consolidado: 'se vuelve a construir'.,v29,,sostenido_en_sustantivos,dicha,directa,esperanza,True,,documento_o_registro,La esperanza se vehiculiza a través de la construcción de un 'testimonio' que surge de las ruinas.,False,,ausente,sin_evaluacion,No se invoca ninguna norma para evaluar si es adecuado o no sentir esperanza.,False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad de la emoción, solo se afirma su presencia en el testimonio.",False,,ausente,"El discurso describe la existencia de la esperanza como un hecho ('se vuelve a construir'), pero no opera para modificarla en los sobrevivientes.",False,afirmada,La esperanza se predica positivamente como un elemento que se reconstruye.,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657030+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,9,0,Javier Milei,considero,admiración,comunidad judía,comunidad judía,realizada,euforico,"La tonalidad es positiva, centrada en la valoración exaltada de virtudes ('admirables', 'florecer').",cognoscitiva,"La emoción se manifiesta a través de una valoración intelectual y un juicio evaluativo sobre cualidades específicas ('resiliencia', 'enfrentar la adversidad').",alta,El uso del superlativo relativo 'una de las cualidades más admirables' denota una magnitud fuerte de la emoción.,permanente,"Se describe como una 'tradición' y una cualidad constitutiva de la comunidad, lo que le otorga un carácter de rasgo estable.",auto_atribucion,Se cumple (A) el uso de un término del campo léxico de la emoción ('admirables') y (B) la atribución sintáctica al yo ('considero').,contemporanea,El enunciador expresa su valoración en el presente de la enunciación ('considero').,no_marcado,"No presenta marcas gramaticales de inicio, fin o repetición; se presenta como una cualidad estable.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,,False,,ausente,"El experienciador (Milei) identifica la cualidad en la 'tradición' y la 'comunidad judía', pero no hay un vehículo discursivo o material que transporte la emoción desde la fuente hacia él; es una valoración directa.",True,,norma_moral_o_etica,legitima,"Al calificar la resiliencia como una de las cualidades 'más admirables', el discurso valida la admiración basándose en un criterio de valor ético/social.",False,,ausente,sin_evaluacion,"No hay un cuestionamiento ni una corroboración de la autenticidad del sentimiento, sino una descripción de la cualidad admirada.",False,,ausente,"El discurso describe y califica la emoción/valoración ('cualidades más admirables'), pero no opera para modificar, inhibir o activar la emoción en el propio Milei.",False,afirmada,La emoción de admiración se predica positivamente a través del adjetivo 'admirables'.,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657198+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,9,1,comunidad judía,comunidad judía,resiliencia,la opresión,opresores,realizada,euforico,"La resiliencia es calificada como una de las ""cualidades más admirables"" y asociada al acto de ""florecer"".",mixta,"Combina el registro cognitivo/evaluativo (""cualidades más admirables"") con el registro corporal/vital (""recuperar la fuerza"", ""volver a florecer"").",alta,"El uso del superlativo ""más admirables"" y la enumeración de acciones fuertes (""resistir la opresión"") indican una magnitud elevada.",permanente,"Se describe como una ""tradición"" y una ""cualidad"" constitutiva de la identidad de la comunidad judía.",hetero_atribucion,"Se cumple (A) el uso de término del campo léxico de la emoción/estado (""resiliencia"") y (B) se atribuye sintácticamente a un actor externo al enunciador (""la comunidad judía"").",atemporal,"Se presenta como una cualidad inherente y una tradición, no anclada a un evento histórico puntual, sino como un rasgo gnómico del grupo.",no_marcado,"No presenta marcas gramaticales de inicio, fin o repetición; se presenta como una cualidad definitoria.",v29,,transposicion_situacion_reconocimiento_potencial,sostenida,por_senales_entrada,,True,,documento_o_registro,"El texto menciona que 'Esta tradición expresa' la cualidad, situando a la tradición (como práctica o registro cultural) como el vehículo que manifiesta la resiliencia.",True,,norma_moral_o_etica,legitima,"El enunciador evalúa la emoción/cualidad como 'una de las cualidades más admirables', otorgándole un valor positivo según un criterio ético/estético.",False,,ausente,sin_evaluacion,El discurso no cuestiona ni corrobora la autenticidad de la resiliencia mediante pruebas observacionales; la afirma como un hecho.,False,,ausente,"El discurso describe y elogia la resiliencia, pero no intenta modificarla, inhibirla o activarla en la comunidad judía.",False,afirmada,"La resiliencia se predica positivamente como una cualidad presente en la comunidad ('la resiliencia', 'cualidades más admirables').",v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657337+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,10,0,Javier Milei y asistentes al acto,conmemoramos,dolor,víctimas del Holocausto,víctimas del Holocausto,realizada,disforico,El dolor y la referencia a 'atrocidades' poseen una valencia afectiva negativa.,cognoscitiva,"La emoción se procesa a través de la evaluación racional de un hecho histórico ('atrocidades más grandes', 'memoria').",alta,El uso del superlativo 'más grandes' eleva la magnitud del horror y el dolor asociado.,permanente,"Se trata de un sentimiento vinculado a la memoria histórica y la identidad colectiva, constitutivo del acto de conmemoración.",sin_atribucion,No hay términos del campo léxico de la emoción (como 'dolor' o 'sufrimiento') atribuidos sintácticamente a un sujeto; el dolor se infiere de la mención a las 'víctimas' y las 'atrocidades'.,pasado_historico,El dolor se sitúa en el evento histórico del Holocausto.,no_marcado,No se presenta un desarrollo interno específico del estado emocional en la frase.,v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,tristeza,True,,espacio_o_escena,El acto oficial y el entorno del museo donde se pronuncia el discurso vehiculizan el dolor asociado a la conmemoración,False,,ausente,sin_evaluacion,No se evalúa si el sentimiento de dolor es adecuado o inadecuado según una norma,False,,ausente,sin_evaluacion,No se cuestiona ni se corrobora la autenticidad del sentimiento,False,,ausente,"El discurso conmemora y describe la atrocidad, pero no busca intervenir, inhibir o modificar el dolor ya existente en los experienciadores",False,afirmada,"La frase afirma la existencia de una memoria de víctimas y atrocidades, predicando el dolor de forma positiva",v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657492+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,10,1,Javier Milei y asistentes al acto,conmemoramos,indignación,una de las atrocidades más grandes,atrocidades del Holocausto,realizada,disforico,"La tonalidad es negativa, anclada en la noción de 'atrocidades' y el trauma de las víctimas.",cognoscitiva,La indignación se desprende de un juicio evaluativo sobre el hecho histórico: 'una de las atrocidades más grandes'.,alta,El uso del superlativo 'más grandes' y la dimensión global del evento ('contra la humanidad toda') indican una magnitud máxima.,permanente,"Se refiere a la memoria del Holocausto como un rasgo constitutivo de la identidad y la conciencia humana ('de las que se tenga memoria'), trascendiendo el momento del discurso.",sin_atribucion,No hay términos del campo léxico de la emoción (como 'odio' o 'estamos indignados') atribuidos sintácticamente a un sujeto; la indignación se infiere de la valoración del hecho como 'atrocidad'.,pasado_historico,"La fuente de la emoción es el Holocausto, situado en un tiempo histórico pretérito respecto al acto de enunciación.",no_marcado,No se presenta un desarrollo interno específico del estado emocional; se enuncia la acción de conmemorar y la descripción del evento.,v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,False,,ausente,No hay un vehículo externo que transporte la indignación; la frase describe la conmemoración de un hecho,False,,ausente,sin_evaluacion,No se invoca una norma explícita para juzgar la adecuación de la indignación,False,,ausente,sin_evaluacion,No se cuestiona ni corrobora la autenticidad de la emoción,False,,ausente,"El discurso describe la atrocidad y conmemora la memoria, pero no opera activamente para modificar, inhibir o activar la emoción en el experienciador en este fragmento",False,afirmada,"La indignación se desprende de la calificación de 'atrocidades más grandes', predicándose positivamente como respuesta al hecho",v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657632+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,11,0,sobrevivientes del Holocausto,sobrevivientes,sufrimiento,"la segregación, la discriminación",segregación y discriminación,realizada,disforico,"La tonalidad es netamente negativa, evidenciada por términos como 'atrocidad', 'horror', 'persecución' y 'dolor'.",mixta,"Es mixta ya que combina la dimensión corporal/sensorial ('horror de los campos', 'dolor') con la dimensión cognoscitiva y social ('segregación', 'discriminación').",alta,"La magnitud es máxima, respaldada por el uso de superlativos semánticos como 'atrocidad' y 'horror'.",durable,"No es un evento instantáneo, sino una pasión que se extiende a través de un proceso histórico prolongado ('soportar', 'vinieron... buscando rehacer su vida').",sin_atribucion,"No cumple las condiciones (A) y (B). Aunque hay términos del campo léxico emocional ('dolor'), estos no están atribuidos sintácticamente como sujetos/poseedores de la emoción (el texto dice 'lejos de la... dolor', no 'ellos sentían dolor'), por lo que el sufrimiento se infiere de la situación descrita.",pasado_historico,"La emoción se sitúa en el tiempo del Holocausto, evento ocurrido antes de la situación de enunciación.",imperfectivo,El verbo 'soportar' y la descripción de un proceso extendido en el tiempo sugieren un estado habitual o en curso durante el periodo histórico referido.,v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,,False,,ausente,No hay un vehículo discursivo o material que transporte la emoción; se describe la vivencia directa de los sobrevivientes frente a los hechos.,False,,ausente,sin_evaluacion,"No hay una valoración sobre si el sufrimiento era adecuado o inadecuado según una norma, sino que se presenta como resultado de una 'atrocidad'.",False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad del sufrimiento, lo da por sentado como un hecho histórico.",False,,ausente,"El discurso describe y reconoce el sufrimiento pasado, pero no realiza una operación dirigida a modificar la emoción actual de los sobrevivientes.",False,afirmada,La emoción se predica positivamente como un hecho real ocurrido: 'soportar... el dolor'.,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657789+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,11,1,sobrevivientes del Holocausto,sobrevivientes,terror,el horror de los campos,campos de concentración,realizada,disforico,"Se vincula a conceptos de alta valencia negativa como 'horror', 'persecución' y 'dolor'.",mixta,"Se infiere el registro corporal por la naturaleza del 'horror de los campos' y la 'persecución', sumado al registro cognoscitivo implícito en la 'segregación' y 'discriminación'.",alta,El uso del término 'horror' y la referencia a una 'atrocidad' denotan una magnitud máxima de la emoción.,durable,"No es una reacción instantánea, sino un estado que se extendió a lo largo de la experiencia en los campos de concentración.",sin_atribucion,"Aunque hay un actor (sobrevivientes) y situaciones terribles ('horror', 'persecución'), no existe un término léxico de emoción (ej. 'sentían terror') atribuido sintácticamente. El terror se infiere de la descripción de la situación.",pasado_historico,"La emoción se sitúa en el tiempo del Holocausto, evento ocurrido previamente a la enunciación.",imperfectivo,"El verbo 'soportar' describe un estado prolongado y continuo durante la permanencia en los campos, sin un foco en su inicio o fin.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,miedo,False,,ausente,No hay un vehículo discursivo o material que transporte la emoción; se describe la experiencia directa de los sobrevivientes ante los hechos.,False,,ausente,sin_evaluacion,"El discurso no evalúa si el sentimiento de terror era adecuado o inadecuado según una norma, sino que lo presenta como consecuencia de una 'atrocidad'.",False,,ausente,sin_evaluacion,No se cuestiona ni se corrobora la autenticidad del terror; se da por sentada la veracidad del horror vivido.,False,,ausente,"El discurso describe la emoción vivida en el pasado por los sobrevivientes, pero no intenta modificar, inhibir o activar ese terror en ellos en el presente.",False,afirmada,La emoción se predica como un hecho ocurrido: 'soportar... el horror de los campos de concentración'.,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.657931+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,11,2,sobrevivientes del Holocausto,sobrevivientes,dolor,la persecución y el dolor,persecución y dolor,realizada,disforico,El dolor y el horror son tonalidades afectivas negativas por definición.,mixta,"Combina el registro corporal/sensorial ('horror de los campos') con el registro cognoscitivo/evaluativo ('segregación', 'discriminación').",alta,El uso de términos como 'atrocidad' y 'horror' escala la magnitud de la experiencia emocional al máximo grado.,durable,"No es una reacción puntual, sino un estado que se extiende a través de un proceso histórico prolongado ('sobrevivientes', 'tras soportar').",sin_atribucion,"Aunque se mencionan 'el dolor' y 'el horror', estos funcionan como sustantivos que describen la situación o la fuente, pero no hay un verbo o construcción sintáctica que atribuya explícitamente la emoción a los sobrevivientes (ej. no dice 'los sobrevivientes sentían dolor'). Se infiere la emoción a partir de la descripción de los hechos.",pasado_historico,"La emoción se sitúa en el tiempo de la persecución y los campos de concentración, previo a la llegada a la Argentina.",imperfectivo,"Se presenta como un estado que se sostuvo en el tiempo ('tras soportar'), sin un punto de cierre definido en el relato del proceso.",v29,,sostenido_en_sustantivos,dicha,directa,tristeza,False,,ausente,La emoción se describe como un estado vivido por los sobrevivientes en relación a los hechos históricos; no hay un vehículo discursivo u objeto que medie la transmisión del dolor hacia ellos en el enunciado.,False,,ausente,sin_evaluacion,"El texto no califica si el dolor es adecuado o inadecuado según una norma, sino que lo presenta como consecuencia de una 'atrocidad'.",False,,ausente,sin_evaluacion,No hay un cuestionamiento ni una corroboración activa de la autenticidad del sentimiento; se da por sentado en la narrativa.,False,,ausente,"El discurso describe el dolor pasado de los sobrevivientes como un hecho, pero no realiza ninguna operación dirigida a modificar, inhibir o activar esa emoción en los sujetos fijados.",False,afirmada,"La emoción se predica positivamente como un estado real experimentado por los sujetos (""el dolor"").",v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.658088+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,12,0,Javier Milei,tenemos,gratitud,los sobrevivientes,sobrevivientes del Holocausto,realizada,euforico,"Se asocia a conceptos positivos como 'suerte', 'fortaleza' y 'esperanza'.",cognoscitiva,Se manifiesta a través de una evaluación racional y valorativa: la suerte de contar con un 'testimonio de fortaleza y esperanza'.,neutra_ambivalente,No presenta intensificadores (ej. 'inmensa suerte') ni atenuadores; es una declaración moderada.,durable,"La gratitud se extiende a lo largo de la mención de los sobrevivientes como testimonio vivo, no es una reacción instantánea.",sin_atribucion,"Aunque se menciona la 'suerte' (valoración), no hay un término del campo léxico de la emoción (como 'agradezco' o 'gratitud') atribuido sintácticamente al actor.",contemporanea,"Se sitúa en el presente de la enunciación ('Hoy', 'tenemos la suerte').",no_marcado,"No hay una marca gramatical que indique el inicio, fin o repetición del estado emocional.",v29,,cualificacion_por_indicadores_cognitivos,mostrada,por_senales_salida,,True,,discurso_ajeno,El vínculo entre la fuente (los sobrevivientes y su testimonio) y el experienciador (Milei/Gobierno) se vehiculiza a través del relato y la presencia de los sobrevivientes.,False,,ausente,sin_evaluacion,"No se invoca ninguna norma sociocultural, moral o jurídica para validar o rechazar la legitimidad de sentir gratitud.",False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad del sentimiento, ni redefine el desencadenante.",False,,ausente,"El discurso describe un estado de fortuna ('tenemos la suerte'), pero no busca intervenir, inhibir o modificar la gratitud sentida hacia los sobrevivientes.",False,afirmada,La emoción de gratitud se predica positivamente mediante la expresión 'tenemos la suerte de poder escuchar'.,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.658233+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,12,1,sobrevivientes del Holocausto,sobrevivientes,fortaleza,no identificado,no identificado,realizada,euforico,"La fortaleza se vincula explícitamente con la ""esperanza"", otorgándole una valencia positiva.",mixta,La fortaleza implica tanto una capacidad cognoscitiva de resistencia y esperanza como una supervivencia corporal/somática al evento traumático.,alta,"El hecho de ser un ""testimonio"" de fortaleza tras el Holocausto implica una magnitud excepcional de la emoción.",permanente,"Se describe como un rasgo constitutivo de la identidad de los sobrevivientes (""son un testimonio""), extendiéndose más allá del evento puntual.",hetero_atribucion,"Se cumple (A) el uso de términos del campo léxico (""fortaleza y esperanza"") y (B) se atribuye sintácticamente a un actor externo al enunciador (""los sobrevivientes... que son"").",contemporanea,"Se refiere a los sobrevivientes que el país alberga actualmente (""tenemos la suerte de poder escuchar""), situando la emoción en el presente de la enunciación.",imperfectivo,"Se presenta como un rasgo continuo y habitual en los sobrevivientes (""son un testimonio""), sin un inicio o fin delimitado.",v29,,sostenido_en_sustantivos,dicha,directa,,True,,discurso_ajeno,"Los sobrevivientes son descritos como un 'testimonio', indicando que su propia vida y relato vehiculizan la fortaleza hacia quienes los escuchan y al marco del discurso.",False,,ausente,sin_evaluacion,No se invoca una norma sociocultural o moral para juzgar si es adecuado o no sentir fortaleza.,False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad de la fortaleza mediante pruebas, sino que la afirma como un atributo.",False,,ausente,"El discurso describe la fortaleza de los sobrevivientes como un hecho ('son un testimonio'), pero no intenta modificar, inhibir o activar esa emoción en ellos.",False,afirmada,La fortaleza se predica positivamente como una cualidad presente en los sobrevivientes ('son un testimonio de fortaleza').,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.658388+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,12,2,sobrevivientes del Holocausto,sobrevivientes,esperanza,no identificado,no identificado,realizada,euforico,La 'esperanza' posee una valencia afectiva positiva por definición y según la heurística de foria.,mixta,Se infiere una dimensión cognitiva (la esperanza como convicción) y una corporal/visceral (la 'fortaleza' asociada a la supervivencia física y el trauma).,alta,Se vincula a la 'fortaleza' y se presenta como un testimonio legible y manifiesto ante el auditorio.,permanente,La esperanza y la fortaleza se caracterizan aquí como rasgos constitutivos de la identidad de los sobrevivientes ('son un testimonio').,hetero_atribucion,Se cumple (A) el uso de un término del campo léxico de la emoción ('esperanza') y (B) se atribuye sintácticamente a un actor externo ('los sobrevivientes... que son un testimonio de... esperanza').,contemporanea,Se refiere a los sobrevivientes que el país alberga actualmente ('tenemos la suerte de poder escuchar').,imperfectivo,"Se presenta como un estado continuo y habitual que define la condición de los sobrevivientes ('son un testimonio'), sin un límite temporal cerrado.",v29,,sostenido_en_sustantivos,dicha,directa,esperanza,True,,discurso_ajeno,"Los sobrevivientes son descritos como un 'testimonio', lo que indica que su propia existencia y relato vehiculizan la emoción.",False,,ausente,sin_evaluacion,"No se invoca ninguna norma sociocultural, ética o política para juzgar si es adecuado que los sobrevivientes sientan esperanza.",False,,ausente,sin_evaluacion,"El discurso afirma que son un testimonio de esperanza, pero no hay una operación de corroboración o cuestionamiento de la autenticidad del sentimiento frente a una duda previa.",False,,ausente,"El discurso describe la esperanza como un atributo de los sobrevivientes ('son un testimonio de... esperanza'), pero no intenta modificar, inhibir o activar dicha emoción en ellos.",False,afirmada,La esperanza se predica positivamente como una cualidad presente en los sobrevivientes.,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.658528+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,13,0,sociedad / humanidad,nos,responsabilidad,Sus historias de vida,víctimas del Holocausto,actual,disforico,"Aunque la responsabilidad es un valor, su raíz aquí son 'atrocidades', situando la carga afectiva en la negatividad del trauma histórico.",cognoscitiva,"La emoción se estructura como un 'imperativo moral', un juicio evaluativo y racional sobre el deber.",alta,El uso del término 'imperativo moral' denota una urgencia y fuerza máxima en la obligación.,permanente,"Se vincula a la 'memoria' y a la prevención de que hechos 'no se repitan nunca más', sugiriendo un compromiso identitario y estable.",sin_atribucion,No hay términos del campo léxico de la emoción (ej. 'sentimos responsabilidad') atribuidos sintácticamente a un actor; la responsabilidad se infiere del 'imperativo moral'.,contemporanea,El imperativo de 'mantener' y 'velar' se sitúa en el presente de la enunciación y se proyecta hacia el futuro.,imperfectivo,"Se presenta como un mandato continuo y habitual ('mantener viva', 'velar'), sin un punto de finalización.",v29,,cualificacion_por_indicadores_cognitivos,mostrada,por_senales_salida,,True,,documento_o_registro,Las historias de vida de las víctimas funcionan como el vehículo que transporta la fuente hacia el experienciador.,True,,norma_moral_o_etica,legitima,Se invoca explícitamente un 'imperativo moral' para validar la adecuación de sentir esa responsabilidad.,False,,ausente,sin_evaluacion,"No se cuestiona ni corrobora la autenticidad del sentimiento, sino su obligatoriedad moral.",False,,ausente,"El discurso describe la existencia de un imperativo, pero no opera para modificar, inhibir o activar la emoción en el sentido de una intervención sobre un estado afectivo preexistente o futuro.",False,afirmada,Se afirma la existencia de una responsabilidad ('nos dictan el imperativo moral').,v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.658684+00:00
casarosada_50311-palabras-del-presidente-de-la-nacion-javier-milei-en-el-acto-oficial-por-el-dia-internacional-en-memoria-de-las-victimas-del-holocausto-desde-el-museo-del-holocausto-caba,13,1,sociedad / humanidad,nos,temor,atrocidades como estas,perpetradores de atrocidades,virtual,disforico,El temor ante la posibilidad de repetir 'atrocidades' posee una valencia negativa.,cognoscitiva,"Se manifiesta como un 'imperativo moral' y una acción de 'velar', procesos de evaluación y juicio racional sobre la historia.",alta,El uso de términos como 'atrocidades' y el imperativo categórico 'nunca más' denotan una magnitud fuerte.,permanente,El mandato de que no se repitan 'nunca más' proyecta la emoción como un rasgo constitutivo y estable de la vigilancia ética.,sin_atribucion,No hay términos del campo léxico de la emoción (ej. 'tememos') atribuidos sintácticamente a un sujeto; el temor se infiere de la necesidad de evitar que las atrocidades 'se repitan'.,contemporanea,El imperativo moral de 'mantener viva la memoria' es una exigencia del presente de la enunciación.,no_marcado,"No presenta una marca gramatical de fase (inicio, fin, repetición) en la predicación del temor inferido.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,miedo,True,,discurso_ajeno,"El vehículo que transporta el temor (la posibilidad de repetición de atrocidades) hacia los experienciadores son los relatos de las víctimas (""Sus historias de vida"").",True,,norma_moral_o_etica,legitima,"El texto califica la necesidad de evitar que se repitan estas atrocidades como un ""imperativo moral"", validando la base ética del temor/precaución.",False,,ausente,sin_evaluacion,"No se cuestiona ni corrobora la autenticidad de la emoción, sino que se proyecta una prevención.",False,,ausente,"El discurso no busca inhibir, activar o persuadir sobre el temor en sí, sino establecer un imperativo moral de vigilancia.",True,negada_deontica,"Se predica que la emoción (el temor a que se repitan las atrocidades) no debe darse en la realidad fáctica futura (""no se repitan nunca más"").",v29,,2026-07-02 22:47:01,2026-07-06 07:02:04.658825+00:00
