codigo,unit_idx,frase,actores_payload,actores_version,actores_error,emociones_payload,emociones_version,emociones_error,emociones_pass2_payload,emociones_pass2_version,emociones_pass2_error,created_at,updated_at
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,52,"abriéndole las puertas al socialismo y condenándonos potencialmente a la pobreza, a la miseria y al estancamiento.","[{""marca"": ""abriéndole las puertas"", ""actor"": ""actores políticos/sociales proponentes del socialismo"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La nominalización 'abriéndole las puertas al socialismo' implica un agente que realiza la acción de abrir dichas puertas.""}, {""marca"": ""socialismo"", ""actor"": ""socialismo"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""El socialismo es presentado como la entidad/sistema que ingresa o es habilitado.""}, {""marca"": ""condenándonos"", ""actor"": ""pueblo argentino / ciudadanos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'nos' en 'condenándonos' refiere a las personas afectadas por la pobreza y miseria.""}]",v22,,"[{""experienciador"": ""pueblo argentino / ciudadanos"", ""experienciador_marca"": ""condenándonos"", ""tipo_emocion"": ""temor"", ""fuente_marca"": ""al socialismo"", ""fuente_inferencia"": ""el socialismo"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""pueblo argentino / ciudadanos"", ""experienciador_marca"": ""condenándonos"", ""tipo_emocion"": ""temor"", ""fuente_marca"": ""a la pobreza"", ""fuente_inferencia"": ""la pobreza"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""pueblo argentino / ciudadanos"", ""experienciador_marca"": ""condenándonos"", ""tipo_emocion"": ""temor"", ""fuente_marca"": ""a la miseria"", ""fuente_inferencia"": ""la miseria"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""pueblo argentino / ciudadanos"", ""experienciador_marca"": ""condenándonos"", ""tipo_emocion"": ""temor"", ""fuente_marca"": ""al estancamiento"", ""fuente_inferencia"": ""el estancamiento"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368145+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,53,Porque nunca debe olvidarse que el socialismo es siempre y en todo lugar un fenómeno empobrecedor que fracasó en todos los países que se intentó.,"[{""marca"": ""el socialismo"", ""actor"": ""socialismo"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto agente del fenómeno empobrecedor.""}, {""marca"": ""se intentó"", ""actor"": ""quienes intentaron implementar el socialismo"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'intentó' posee un sujeto tácito que refiere a los actores políticos o gobiernos que aplicaron dicho sistema.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""debe olvidarse"", ""tipo_emocion"": ""rechazo"", ""fuente_marca"": ""el socialismo"", ""fuente_inferencia"": ""el socialismo"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368270+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,54,Fue un fracaso en lo económico.,[],v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Fue"", ""tipo_emocion"": ""decepción"", ""fuente_marca"": ""fracaso en lo económico"", ""fuente_inferencia"": ""resultado económico"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368376+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,55,Fue un fracaso en lo social.,[],v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Fue"", ""tipo_emocion"": ""decepción"", ""fuente_marca"": ""un fracaso en lo social"", ""fuente_inferencia"": ""resultado social del modelo"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368482+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,56,Fue un fracaso en lo cultural.,[],v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Fue"", ""tipo_emocion"": ""decepción"", ""fuente_marca"": ""fracaso en lo cultural"", ""fuente_inferencia"": ""fracaso cultural"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368581+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,57,Y además asesinó a más de 100 millones de seres humanos.,"[{""marca"": ""asesinó"", ""actor"": ""el socialismo/comunismo (sistema político)"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""El sujeto tácito del verbo 'asesinó' refiere al sistema ideológico criticado en el marco del discurso.""}, {""marca"": ""seres humanos"", ""actor"": ""seres humanos"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el grupo que sufre la acción.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""asesinó"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""asesinó"", ""fuente_inferencia"": ""el socialismo/comunismo"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368680+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,58,"El problema esencial de occidente hoy es que no sólo debemos enfrentarnos a quienes, aun luego de la caída del muro y la evidencia empírica abrumadora, siguen bregando por el socialismo empobrecedor","[{""marca"": ""occidente"", ""actor"": ""occidente"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto que enfrenta el problema.""}, {""marca"": ""debemos enfrentarnos"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""Sujeto tácito del verbo 'debemos enfrentarnos'.""}, {""marca"": ""quienes"", ""actor"": ""defensores del socialismo"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Referente de 'quienes... siguen bregando por el socialismo'.""}]",v22,,"[{""experienciador"": ""occidente"", ""experienciador_marca"": ""occidente"", ""tipo_emocion"": ""rechazo"", ""fuente_marca"": ""quienes... siguen bregando por el socialismo"", ""fuente_inferencia"": ""defensores del socialismo"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""debemos"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""socialismo empobrecedor"", ""fuente_inferencia"": ""el socialismo empobrecedor"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368782+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,59,"sino también a nuestros propios líderes, pensadores y académicos que, amparados en un marco teórico equivocado, socavan los fundamentos del sistema que nos ha dado la mayor expansión de riqueza y prosperidad de nuestra historia.","[{""marca"": ""líderes"", ""actor"": ""líderes"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mención explícita de los sujetos que socavan los fundamentos del sistema.""}, {""marca"": ""pensadores"", ""actor"": ""pensadores"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mención explícita de los sujetos que socavan los fundamentos del sistema.""}, {""marca"": ""académicos"", ""actor"": ""académicos"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mención explícita de los sujetos que socavan los fundamentos del sistema.""}, {""marca"": ""nuestra"", ""actor"": ""Sociedad argentina / Ciudadanos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre posesivo 'nuestra' en 'nuestra historia' refiere al colectivo nacional representado por el enunciador.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""nosotros"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""nuestros propios líderes, pensadores y académicos"", ""fuente_inferencia"": ""líderes, pensadores y académicos"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368882+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,60,"El marco teórico al que me refiero es el de la teoría económica neoclásica, que diseña un instrumental que, sin quererlo , termina siendo funcional a la intromisión del estado , el socialismo, y la degradación de la sociedad.","[{""marca"": ""me"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'me' hace referencia al enunciador del discurso.""}, {""marca"": ""la teoría económica neoclásica"", ""actor"": ""teoría económica neoclásica"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como la entidad que diseña el instrumental.""}, {""marca"": ""el estado"", ""actor"": ""Estado"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto que realiza la intromisión.""}, {""marca"": ""la sociedad"", ""actor"": ""sociedad"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto que sufre la degradación.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""me refiero"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""intromisión del estado"", ""fuente_inferencia"": ""la intromisión del estado"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""me refiero"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""el socialismo"", ""fuente_inferencia"": ""el socialismo"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""me refiero"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""degradación de la sociedad"", ""fuente_inferencia"": ""la degradación de la sociedad"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.368989+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,61,"El problema de los neoclásicos es que como el modelo del que se enamoraron no mapea contra la realidad, atribuyen el error a supuestos fallos del mercado en vez de revisar las premisas de su modelo.","[{""marca"": ""los neoclásicos"", ""actor"": ""neoclásicos"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""El texto menciona explícitamente a los 'neoclásicos' como sujetos con un problema y una postura teórica.""}, {""marca"": ""el mercado"", ""actor"": ""el mercado"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona como la entidad sobre la cual se atribuyen supuestos fallos.""}]",v22,,"[{""experienciador"": ""los neoclásicos"", ""experienciador_marca"": ""neoclásicos"", ""tipo_emocion"": ""amor"", ""fuente_marca"": ""modelo del que se enamoraron"", ""fuente_inferencia"": ""el modelo neoclásico"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369090+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,62,"El pretexto de un supuesto fallo de mercado se introducen regulaciones que lo único que generan es distorsiones en el sistema de precios, que impiden el cálculo económico, y en consecuencia el ahorro, la inversión y el crecimiento

Este problema radica esencialmente en que ni siquiera los economistas supuestamente libertarios comprenden qué es el mercado","[{""marca"": ""se introducen regulaciones"", ""actor"": ""Estado/Autoridades regulatorias"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""La marca 'se introducen regulaciones' es una construcción impersonal que implica la acción de un ente regulador estatal.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""no identificado"", ""tipo_emocion"": ""frustración"", ""fuente_marca"": ""economistas supuestamente libertarios"", ""fuente_inferencia"": ""economistas supuestamente libertarios"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_cognitivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369208+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,63,ya que si se comprendiera se vería rápidamente que es imposible que exista algo así como fallos del mercado.,[],v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""se comprendiera"", ""tipo_emocion"": ""certeza"", ""fuente_marca"": ""fallos del mercado"", ""fuente_inferencia"": ""la idea de fallos del mercado"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_cognitivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369333+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,64,El mercado no es una curva de oferta y demanda en un gráfico.,"[{""marca"": ""El mercado"", ""actor"": ""el mercado"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mencionado explícitamente como la entidad central de la definición.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369430+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,65,El mercado es un mecanismo de cooperación social donde se intercambian voluntariamente.,"[{""marca"": ""El mercado"", ""actor"": ""el mercado"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""El texto menciona explícitamente al mercado como un mecanismo de cooperación.""}, {""marca"": ""se intercambian"", ""actor"": ""agentes económicos / personas"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El verbo reflexivo 'se intercambian voluntariamente' implica la existencia de sujetos que realizan la acción de intercambiar.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369520+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,66,"Por lo tanto, dada esa definición, el fallo del mercado es un oxímoron.","[{""marca"": ""el mercado"", ""actor"": ""el mercado"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el ente cuya falla es discutida.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369609+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,67,No existe fallo de mercado.,[],v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369697+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,68,"Si las transacciones son voluntarias, el único contexto en el que puede haber un fallo de mercado es si hay coacción.","[{""marca"": ""coacción"", ""actor"": ""agentes de coacción"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La nominalización 'coacción' implica la existencia de un actor que ejerce dicha fuerza sobre otro.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369784+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,69,Y el único con la capacidad de coaccionar de manera generalizada es el estado que tiene el monopolio de la violencia.,"[{""marca"": ""el estado"", ""actor"": ""el estado"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""El texto menciona explícitamente al 'estado' como el sujeto con capacidad de coaccionar.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369871+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,70,"En consecuencia, si alguien considera que hay un fallo de mercado, les recomendaría que revisen si hay intervención estatal en el medio.","[{""marca"": ""alguien"", ""actor"": ""alguien"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente la entidad 'alguien' como sujeto de la consideración.""}, {""marca"": ""intervención estatal"", ""actor"": ""Estado"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""La marca 'intervención estatal' es una nominalización que implica al Estado como agente de dicha acción.""}]",v22,,"[{""experienciador"": ""alguien"", ""experienciador_marca"": ""alguien"", ""tipo_emocion"": ""insatisfacción"", ""fuente_marca"": ""fallo de mercado"", ""fuente_inferencia"": ""el funcionamiento del mercado"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_cognitivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.369965+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,71,"Y si encuentran que no hay intervención estatal en el medio, les sugiero que hagan de nuevo el análisis porque definitivamente está mal.","[{""marca"": ""encuentran"", ""actor"": ""interlocutores / audiencia en Davos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'encuentran' y 'les sugiero' se dirige a los oyentes del discurso.""}, {""marca"": ""intervención estatal"", ""actor"": ""Estado"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""El adjetivo 'estatal' hace referencia a la entidad institucional que interviene.""}, {""marca"": ""les sugiero que hagan"", ""actor"": ""interlocutores / audiencia en Davos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'les' y el verbo 'hagan' se dirigen a los oyentes.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""sugiero"", ""tipo_emocion"": ""irritación"", ""fuente_marca"": ""el análisis"", ""fuente_inferencia"": ""el análisis de los interlocutores"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_cognitivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370062+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,72,Los fallos de mercado no existen.,[],v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370153+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,73,Un ejemplo de los supuestos fallos del mercado que describen los neoclásicos son las estructuras concentradas de la economía.,"[{""marca"": ""los neoclásicos"", ""actor"": ""economistas neoclásicos"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""La marca 'los neoclásicos' refiere explícitamente al grupo de teóricos económicos.""}, {""marca"": ""estructuras concentradas de la economía"", ""actor"": ""empresas o agentes económicos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La nominalización 'estructuras concentradas de la economía' infiere la existencia de entidades económicas que concentran el mercado.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370241+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,74,"Sin embargo, sin funciones que presenten rendimiento creciente a escala, cuya contrapartida son las estructuras concentradas de la economía no podríamos explicar el crecimiento económico desde el año 1800 hasta hoy.","[{""marca"": ""las estructuras concentradas de la economía"", ""actor"": ""estructuras concentradas de la economía"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto que constituye la contrapartida de las funciones de rendimiento creciente.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370328+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,75,Fíjense que interesante.,[],v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Fíjense"", ""tipo_emocion"": ""curiosidad"", ""fuente_marca"": ""que interesante"", ""fuente_inferencia"": ""el objeto de análisis"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_cognitivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370428+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,76,"Desde el año 1800 en adelante con la población multiplicándose más de 8 o 9 veces, el producto per cápita creció más de 15 veces.","[{""marca"": ""la población"", ""actor"": ""población mundial"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mencionada explícitamente como el grupo humano que se multiplica.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370544+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,77,"Existen rendimientos crecientes, eso llevó la pobreza extrema del 95% al 5%.","[{""marca"": ""pobreza extrema"", ""actor"": ""personas en situación de pobreza extrema"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La marca 'pobreza extrema' es una nominalización que refiere a las personas que experimentan dicha condición.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370632+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,78,"Sin embargo, esa presencia de rendimientos crecientes implican estructuras concentradas, lo que se llamaría un monopolio.","[{""marca"": ""monopolio"", ""actor"": ""monopolios"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""La marca 'monopolio' refiere a entidades económicas que concentran el mercado.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370720+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,79,¿Cómo puede ser que algo que haya generado tanto bienestar para la teórica neoclásica sea un fallo de mercado?,"[{""marca"": ""teórica neoclásica"", ""actor"": ""teórica neoclásica"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como la entidad que define el concepto de fallo de mercado.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""¿Cómo puede ser"", ""tipo_emocion"": ""incredulidad"", ""fuente_marca"": ""la teórica neoclásica"", ""fuente_inferencia"": ""la teórica neoclásica"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_cognitivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370815+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,80,Economistas neoclásicos salgan de la caja.,"[{""marca"": ""Economistas neoclásicos"", ""actor"": ""Economistas neoclásicos"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente al grupo al que se dirige la exhortación.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""salgan"", ""tipo_emocion"": ""impaciencia"", ""fuente_marca"": ""Economistas neoclásicos"", ""fuente_inferencia"": ""los economistas neoclásicos"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.370925+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,81,"Cuando el modelo falla, no hay que enojarse con la realidad, hay que enojarse con el modelo y cambiarlo.","[{""marca"": ""cambiarlo"", ""actor"": ""quien implementa o diseña el modelo económico"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'cambiarlo' implica un agente capaz de modificar el modelo mencionado.""}]",v22,,"[{""experienciador"": ""quien implementa o diseña el modelo económico"", ""experienciador_marca"": ""hay que enojarse"", ""tipo_emocion"": ""enojo"", ""fuente_marca"": ""la realidad"", ""fuente_inferencia"": ""la realidad"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}, {""experienciador"": ""quien implementa o diseña el modelo económico"", ""experienciador_marca"": ""hay que enojarse"", ""tipo_emocion"": ""enojo"", ""fuente_marca"": ""el modelo"", ""fuente_inferencia"": ""el modelo económico"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.371043+00:00
casarosada_50299-palabras-del-presidente-de-la-nacion-javier-milei-en-el-54-reunion-anual-del-foro-economico-mundial-de-davos,82,"El dilema que enfrenta el modelo neo-clásico es que dicen querer perfeccionar el funcionamiento del mercado atacando lo que ellos consideran fallos, pero al hacerlo no sólo le abren las puertas al socialismo, sino que atentan contra el crecimiento económico.","[{""marca"": ""el modelo neo-clásico"", ""actor"": ""modelo neo-clásico"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto que enfrenta un dilema.""}, {""marca"": ""ellos"", ""actor"": ""economistas neo-clásicos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'ellos' y el verbo 'dicen' refieren a los proponentes del modelo neo-clásico.""}, {""marca"": ""socialismo"", ""actor"": ""socialismo"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como una entidad/sistema político al que se le 'abren las puertas'.""}]",v22,,"[{""experienciador"": ""economistas neo-clásicos"", ""experienciador_marca"": ""ellos"", ""tipo_emocion"": ""deseo"", ""fuente_marca"": ""funcionamiento del mercado"", ""fuente_inferencia"": ""funcionamiento del mercado"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""no identificado"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""modelo neo-clásico"", ""fuente_inferencia"": ""modelo neo-clásico"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:26:26.371148+00:00
